BBL,BldgArea,Energy (kBtu)
1000797503,61193,2692492.0
1000800001,1052861,67277817.89999999
1000800004,383166,75253802.4
1000847501,561157,3871983.3000000003
1000880001,133198,9656855.0
1000880005,80298,7483773.600000001
1000880010,71959,7663633.5
1000880014,531000,48427200.0
1000880018,480831,49717925.400000006
1000890012,756138,76218710.39999999
1000900017,182499,26170356.6
1020330038,92046,9075735.6
1020337501,98581,5145928.2
1020347501,145708,11117520.4
1020350001,436115,56564115.49999999
1020350001,436115,43655111.5
1020350001,436115,52857138.0
1020350001,436115,44701787.5
1020350001,436115,48757657.0
1020350001,436115,53685756.5
1020350001,436115,70040069.0
1020390001,51724,5844812.0
1020390010,71175,6121050.0
1020430029,198624,24391027.2
1000917502,176514,23670527.4
1000920005,177433,14815655.5
1000930034,79079,2910107.1999999997
1000937501,200826,15182445.6
1000950027,208576,24236531.2
1020447501,290144,17814841.599999998
1020457501,224416,21297078.400000002
1020457502,186614,15153056.8
1020457503,182794,10382699.2
1020460007,59989,5704953.899999999
1020460063,78300,4369140.0
1020467501,49075,3449972.5
1020480011,50250,5582775.0
1020480025,65382,7263940.199999999
1020500131,50613,8027221.8
1020510001,61332,4667365.199999999
1001000001,301941,84301927.2
1001000026,79422,6361702.199999999
1001020001,526781,64109247.7
1020517501,104739,10767169.2
1020530001,225667,28321208.5
1020530014,58596,6398683.2
1020530033,54654,8957790.6
1020530090,53977,4852532.300000001
1020540062,158081,11302791.5
1020540082,63132,4589696.4
1020570039,70863,5506055.100000001
1020570046,75679,6765702.600000001
1020580040,59196,6558916.8
1020580047,55176,4298210.4
1020610060,52070,5425694.0
1020640018,87872,5922572.800000001
1020650001,145691,17745163.8
1020680013,67330,8537444.0
1020680074,66216,4787416.8
1020697501,170807,18208026.2
1020700012,103192,7481420.0
1020710061,72774,8638273.8
1020720030,63000,4599000.0
1020720039,69202,9335349.8
1020730001,91274,8817068.4
1020750026,50986,10416439.8
1020760049,64560,6527016.0
1020790001,57060,6071184.0
1020790061,57502,8067530.600000001
1001137501,822318,68745784.8
1020860011,51876,4482086.4
1020860029,57415,5603704.0
1020870015,62345,7419055.0
1020870041,55670,5411124.0
1020870078,400800,42324480.0
1020880016,92360,6603740.0
1020880027,56628,5187124.8
1020880038,57500,7020750.0
1020880047,62576,5638097.6
1020880051,107701,3392581.5
1020880074,156118,15002939.799999999
1020880100,65240,3138044.0
1020880114,144070,11050169.0
1020890033,99946,5636954.399999999
1020900036,68735,7134693.0
1020910017,58914,7623471.600000001
1020910038,65058,5881243.2
1020910048,102068,5766842.0
1020930029,72099,8507682.0
1020947501,66483,7253295.3
1020950046,65050,6465970.0
1020960017,85836,14128605.6
1020960034,57612,5006482.800000001
1020967501,75753,8999456.4
1020970027,123314,7707125.0
1020970034,111420,7855110.0
1020970040,62604,4332196.8
1020970047,67248,6536505.600000001
1020980013,76138,8550297.4
1020980029,72360,9262080.0
1020980036,69876,2920816.8
1020980053,58254,6349686.0
1020990029,67854,8101767.600000001
1020990063,66366,4784988.6
1021070014,52542,2905572.5999999996
1021070020,68160,7824768.0
1021070072,74826,1227146.4
1021080003,88170,5801586.0
1021080083,50028,6303528.0
1021090034,168000,18228000.0
1021090046,66190,9306314.0
1021100037,63720,5295132.0
1021117501,41626,9869524.6
1021120015,84651,990416.7
1021140010,50946,5298384.0
1021140052,58674,5943676.2
1021150005,99076,8193585.2
1021170001,56777,6041072.800000001
1021170007,61268,1654236.0
1021180007,61218,6813563.399999999
1021190036,123015,12313801.5
1021210024,51550,4721980.0
1021220077,100000,14380000.000000002
1021220100,60626,5801908.2
1021220105,56634,5827638.600000001
1021220120,50412,5494908.0
1021220153,53384,8456025.6
1021230048,68625,3383212.5
1021240025,127236,52497573.6
1021260001,84102,9394193.4
1021270001,60000,6108000.0
1021310044,64848,7308369.600000001
1021320058,56250,6181875.0
1021340022,111260,1568766.0
1021340030,80678,5292476.8
1021340071,326008,23146568.0
1021340090,64674,8013108.600000001
1021340095,70356,3714796.8
1021340199,127000,1701800.0
1021347501,41311,776646.8
1021347502,111028,8826726.0
1021347504,172822,17887077.0
1021350013,58764,6945904.8
1021350017,65256,7771989.6
1021350020,70344,9763747.200000001
1021350060,318505,21562788.5
1021357501,58636,5183422.4
1021360007,54448,6092731.2
1021360013,50910,2677866.0
1021360024,85014,9989145.0
1021360036,74879,5271481.600000001
1021360083,52428,1032831.6
1021360086,63084,5381065.2
1021360090,63384,6991255.2
1021360098,53583,6912207.0
1021360102,53583,3016722.9
1021360111,74064,7702656.0
1021360120,52950,5136150.0
1021360124,52950,4156575.0
1021360128,61902,1262800.7999999998
1021360140,71418,6841844.399999999
1021360145,60072,6007200.0
1021360150,62736,5759164.8
1021360170,74730,7465527.0
1021360175,53034,6687587.399999999
1021360180,53034,5308703.399999999
1021360190,60414,1099534.8
1021360195,59340,6230700.0
1021360200,59274,1043222.4000000001
1021360205,59274,5553973.8
1021360210,85302,6303817.800000001
1021360220,59274,4735992.600000001
1021360225,59274,10064725.200000001
1021367501,50684,6026327.600000001
1021370011,109022,13562336.8
1021370052,55302,4805743.800000001
1021370058,64074,11776801.200000001
1021370065,53202,11677839.0
1021370110,58269,5890995.899999999
1021370126,71166,6654021.0
1021370145,58104,2202141.6
1021370147,55111,2457950.6
1021370152,54750,2294025.0
1021370157,123937,9679479.7
1021370168,80886,4925957.399999999
1021370190,60781,7652327.9
1021380040,3693539,845081723.2
1021380040,3693539,1612229773.5
1021380095,93600,10118160.0
1021380102,64998,1819944.0
1021380108,65448,7879939.2
1021380134,55146,4841818.8
1021380147,52921,2519039.6
1021380155,61848,1923472.8
1021380175,57195,4787221.5
1021390017,213214,56416424.400000006
1021390051,230565,128148026.99999999
1021390152,71808,2017804.8
1021390170,51140,3349670.0
1021390181,58167,4792960.800000001
1021390187,55785,5176848.0
1021390210,136608,15286435.200000001
1021390214,61356,1865222.4
1021390219,807327,88240841.1
1021390275,84442,7582891.6
1021390277,124789,12478900.0
1021390517,59805,879133.5
1021390523,81804,6298908.0
1021390537,52326,4128521.4000000004
1021390578,54562,2722643.8
1021390584,67740,5764674.0
1021410029,69906,4760598.6
1021420001,51600,4638840.0
1021420022,70920,7361496.0
1021420030,68752,7081456.0
1021420045,54220,6414226.0
1021420058,50802,3352932.0
1021420089,50412,2429858.4000000004
1021420090,72294,4243657.8
1021420100,64816,8251076.8
1021420109,64896,8968627.2
1021420161,76536,6474945.6
1021420178,92580,9128388.0
1021420237,77877,9617809.5
1021420244,76812,8656712.4
1021430001,57990,5549643.0
1021430056,59442,6491066.4
1021440053,52788,4824823.2
1021440061,85482,9847526.4
1021450001,113373,9704728.799999999
1021450015,85176,4224729.600000001
1021490007,54378,6340474.8
1021490023,253942,38040511.6
1021490030,119550,23933910.0
1021490076,72187,7182606.5
1021490084,88578,20532380.400000002
1021490097,61150,7668210.0
1021490101,59449,8733058.1
1021490104,61246,9137903.2
1021490108,50700,4867200.0
1021490112,77028,8280510.0
1021490120,55032,5514206.4
1021530001,517910,77065008.0
1021530057,51479,4144059.5
1021560016,105698,12218688.799999999
1021560048,140260,5371958.0
1021560083,119715,5183659.5
1021580007,51676,5255449.2
1021580079,55000,5186500.0
1021590035,55380,7465224.000000001
1021610001,59520,4975872.0
1001170001,515425,39996980.0
1001237501,961744,66841208.0
1001240004,205000,15928500.0
1001240024,541195,50439374.0
1001250020,918240,61889376.00000001
1001260013,138600,7886340.0
1001260027,620552,16134352.0
1001270018,550000,49005000.0
1001280002,1133548,103832996.8
1001280026,258000,11119800.0
1001327501,123089,11311879.100000001
1001327503,49402,4337495.6
1001340025,88320,5979264.0
1001347505,144330,9944337.0
1001357501,117714,8275294.199999999
1001357504,298408,65649760.0
1021610033,67045,9580730.5
1021610040,66450,9834600.0
1021630032,55800,3794400.0
1021630044,59200,4540640.0
1021647501,114097,7633089.300000001
1021650053,72822,6634084.199999999
1021660033,134934,13857721.8
1021660061,76212,5982642.0
1021680001,70310,9442633.0
1021680031,52200,4614480.0
1001367505,71407,9789899.7
1001370005,70000,4494000.0
1001377502,103856,9305497.6
1001400005,130568,14258025.6
1001407501,87895,7383180.0
1001407502,66167,6120447.5
1001407505,92408,7725308.8
1001417504,95010,7496289.000000001
1021690053,54288,7904332.8
1021700016,98124,8379789.600000001
1021700037,52038,3850812.0
1021700042,53538,3233695.1999999997
1021700083,64962,6249344.4
1021700091,52215,6004725.0
1021700096,62514,5301187.2
1021700105,90211,10103632.0
1021700112,113125,9672187.5
1021700129,201206,21086388.8
1021700131,222714,22427299.8
1021700134,52943,5209591.2
1021700140,223200,17900640.0
1021700256,50094,1072011.5999999999
1021700260,50094,5515349.399999999
1021700287,79268,7696922.8
1021700292,80178,7600874.399999999
1021700302,80263,8917219.299999999
1021700307,79482,8782761.0
1021700520,271388,21249680.4
1021700560,137175,13868392.5
1021710001,121800,9829260.0
1021710042,119788,14865690.799999999
1021710052,161362,19718436.400000002
1021710066,111055,4175668.0
1021720004,106464,9933091.2
1021720041,51345,5242324.5
1021720060,74870,8699894.0
1021730015,131260,12915984.0
1021740001,50670,7580232.0
1021740008,78318,9178869.6
1021740020,75352,6578229.6
1021740077,66056,5132551.2
1021740105,52920,5419008.0
1021740125,63396,4387003.2
1021740135,89540,1459502.0
1021740145,51780,5752758.0
1021740166,58030,1183812.0
1021740211,51070,6960841.000000001
1021740236,85704,5227944.0
1021750001,75000,285000.0
1021750010,58640,6127880.0
1021750015,51348,6259321.2
1021750022,65532,5969965.199999999
1021750032,58904,10284638.4
1021750033,52378,4263569.2
1021750045,58400,8637360.0
1021750080,62847,7541640.0
1021750128,71118,6827328.0
1021750196,62994,6734058.600000001
1021760036,52206,4923025.8
1021760050,67838,3391900.0
1021760070,84318,5742055.8
1021760074,75381,8306986.2
1021760100,65190,2653233.0
1021760104,101100,11302980.0
1021760115,59208,6791157.600000001
1021760119,55764,3256617.6
1021760123,51144,3472677.6
1021760138,60963,5212336.5
1021770008,55548,4204983.600000001
1021770039,53874,4525416.0
1021770087,52782,4074770.4000000004
1021770100,50028,8784916.799999999
1021770105,58650,5847405.0
1021770118,56814,1266952.2
1021770150,50976,5398358.4
1021770170,63600,4293000.0
1021770175,60780,4443018.0
1021770242,56418,6578338.8
1021790001,60355,7477984.5
1021790005,142600,11621900.0
1021790066,59226,6390485.4
1021790070,54528,5714534.399999999
1021790080,73272,5795815.199999999
1021790090,75240,7057512.0
1021790093,70296,7549790.4
1021790095,62366,4527771.6
1021790099,50770,5259772.0
1021790100,56706,5886082.8
1021790106,71185,5801577.5
1021790156,65352,7234466.4
1021790158,52616,5040612.8
1021790170,540000,48924000.0
1021790185,93180,15411972.0
1021790207,68432,6699492.800000001
1001427501,770447,80434666.8
1001427502,374946,32770280.400000002
1001430001,77630,4650037.0
1001430021,55800,5580000.0
1001440040,802000,246855600.0
1021790221,59976,3910435.2
1021790226,57405,5040159.0
1021790274,58008,6392481.600000001
1021790373,218536,28562655.2
1021790425,78564,8995578.0
1021790429,52446,5344247.4
1021790440,91968,4175347.1999999997
1021790466,81781,5209449.7
1021790489,117678,11873710.200000001
1021790511,110000,10373000.0
1021797501,91152,10610092.8
1021797502,84037,8361681.5
1021800007,51138,5558700.600000001
1021800023,54888,5532710.399999999
1021800036,114541,10480501.5
1021800046,55543,2410566.1999999997
1021800067,81909,5790966.3
1021800070,75522,5777433.0
1021800085,53855,6564924.5
1021800090,59509,5010657.8
1021800120,54001,3839471.0999999996
1021800157,70692,6496594.800000001
1021800160,67422,5292627.0
1021800166,55776,3458112.0
1021800173,63912,6218637.6
1021800178,55308,5243198.399999999
1021800182,58750,5005500.0
1021800187,64434,8221778.399999999
1021800192,80600,7503860.0
1021800199,50568,10705245.6
1021800200,79328,6489030.399999999
1021800315,58242,6429916.800000001
1021800326,101108,6652906.399999999
1021800340,179131,10891164.799999999
1021800350,148793,16173799.1
1021800371,133920,10365408.0
1021800400,68108,8683770.0
1021800406,68108,13233384.4
1021800427,79039,8085689.7
1021800435,90198,5592276.0
1021800450,142470,16327062.0
1021800474,55505,4778980.5
1021800480,74356,5420552.4
1021800483,59952,6768580.800000001
1021800486,80927,6239471.699999999
1021800497,54596,5481438.4
1021800500,75678,8884597.200000001
1021800513,114485,4476363.5
1021800522,82536,6718430.4
1021800530,63145,5550445.5
1021800605,90446,9352116.4
1021800610,83402,7781406.6
1021800614,179130,14151270.0
1021800628,102150,8447805.0
1021800633,316007,27271404.099999998
1021807503,67527,4956481.800000001
1022020009,77967,9090952.2
1022020033,77967,1418999.4
1022150042,461475,48085695.0
1022150089,316800,5258880.0
1022150343,60070,5406300.0
1022150442,67896,9050536.8
1022150465,77820,10809198.0
1022150470,83290,9778246.0
1022150561,61900,9458320.0
1022150586,59718,5440309.8
1022150591,59718,6425656.8
1022150700,66754,5747519.399999999
1022170001,52959,5195277.899999999
1022170022,52970,4279976.0
1022180025,208415,18819874.5
1022180035,104180,9657486.0
1022190041,60165,9151096.5
1022200043,87600,5063280.0
1022210011,93250,8858750.0
1022210022,88356,6246769.2
1022210030,68454,4045631.4
1022220001,64212,3146388.0
1022220007,61820,1106578.0
1022220017,72643,8615459.799999999
1022220025,72643,9952091.0
1022220029,60205,7314907.5
1022230005,63445,6192232.0
1022230012,55340,8184786.0
1022250004,57428,7815950.8
1022250010,54430,6183248.0
1001477509,74927,10279984.399999999
1001480015,702815,55873792.5
1001497502,111277,6554215.3
1001500031,253033,15207283.3
1001500038,128940,10173366.0
1001507501,56968,2409746.4
1022260029,122840,11252144.0
1022280025,68670,8666154.0
1022290005,55015,4516731.5
1022300001,74934,6174561.600000001
1022310001,377493,21479351.7
1022350029,58198,4923550.8
1022350035,58198,4923550.8
1022370001,136060,13714848.0
1022370023,56370,2322444.0
1022370059,58260,7824318.000000001
1022390031,61302,5363925.0
1022400029,63527,4465948.1
1022400037,62263,4682177.600000001
1022410014,50583,4785151.8
1022410025,107085,2655708.0
1001610001,306862,27034542.2
1022420019,127200,9463680.0
1022420037,79440,7133712.0
1022430030,83766,7245759.0
1022430045,80808,1058584.8
1022430090,107106,6351385.8
1022430210,87400,5768400.0
1022430220,87400,8390400.0
1022430230,87400,6380200.0
1022430236,85740,6259020.0
1022430240,87400,6310280.0
1022430241,61380,1970298.0
1022430289,62110,4043360.9999999995
1001700020,419639,62987813.9
1001717503,105353,13801243.0
1001720001,93378,8413357.799999999
1001727501,117020,4083998.0
1001727504,75111,6421990.5
1001730027,396000,42332400.0
1001737502,99735,10512069.0
1001737504,132235,10684588.0
1001750033,63600,4967160.0
1001757501,80149,9898401.5
1001757504,86640,5406336.0
1001760001,60610,5345802.0
1001760004,49000,4777500.0
1001760018,235000,24816000.0
1001790017,51748,3203201.1999999997
1001790032,52930,5457083.0
1001790056,73954,6138182.0
1001790066,56384,2661324.8000000003
1001797506,77625,5216400.0
1001817503,38213,4436529.3
1001817504,133010,20284025.0
1001870016,75533,16451087.4
1001870030,89724,10255453.2
1001877501,50240,9409952.0
1001887502,76176,8211772.8
1001887503,102511,7216774.4
1001887505,70758,4146418.8000000003
1001907503,82955,5267642.5
1001907504,158730,12365067.0
1001907505,111829,5602632.9
1001907506,81306,6992316.0
1001907509,59134,3914670.8000000003
1001920001,1092665,258633805.5
1001937501,84191,6381677.8
1001950007,61219,183657.0
1001950017,55400,2326800.0
1001960005,56210,6981282.0
1001977502,127401,12931201.5
1002007502,36207,2856732.3000000003
1002027501,176254,9958351.0
1002047501,99233,10915630.0
1002067501,54678,3482988.6
1002120045,65283,7592412.899999999
1002147502,136472,15202980.8
1002147503,109390,10293599.0
1002157502,58015,4989290.0
1002157504,176493,12848690.4
1002177503,225356,12034010.4
1002177504,99251,3493635.2
1002180024,61250,4808125.0
1002187501,172207,13328821.8
1002187504,45838,3291168.4
1002197501,80038,5178458.600000001
1002200031,51750,1573200.0
1002210030,328415,27389811.000000004
1002227501,55184,3068230.4
1002227502,70622,6454850.800000001
1002257501,82548,5035428.0
1002260001,993903,67982965.2
1002270028,189986,23653257.0
1002270052,55479,8238631.5
1002287502,149519,14264112.600000001
1002310026,66532,2880835.5999999996
1002310035,60000,8406000.0
1002317501,59244,3933801.6000000006
1002320001,52065,3748680.0
1002330002,121165,16720770.0
1002330026,129135,9917568.0
1002330030,53200,3516519.9999999995
1002377501,54204,8439562.799999999
1002387501,92529,7911229.5
1002430056,251500,25225450.0
1002440019,124600,12497380.0
1002460001,262875,21082575.0
1002470001,657592,55632283.199999996
1002480070,83904,10286630.4
1002500001,274752,9423993.6
1002530001,1396625,128768825.0
1002590001,126150,12652845.0
1002590071,287175,28803652.5
1002630008,923000,103468300.0
1002670001,136070,13117148.0
1002670037,101579,3931107.3000000003
1002747502,74881,8641267.4
1002777501,57578,3080423.0
1002797502,58295,5083324.0
1002830024,74453,6723105.899999999
1002847503,45000,3636000.0
1002857501,75785,5843023.5
1003070024,57807,763052.3999999999
1003110013,1025341,95561781.2
1003150001,1054290,62941113.0
1003210001,1231250,139870000.0
1003310001,216200,21965920.0
1003310065,299510,33155757.0
1003310120,532006,56552237.8
1003310200,98862,355903.2
1003330001,1191180,110541504.0
1003410001,265181,40970464.5
1003410058,225000,14580000.0
1003410070,231417,13352760.9
1003430050,99911,7033734.4
1003437501,45289,2246334.4
1003450048,170100,10359090.0
1003457502,52461,3845391.3
1003537501,36891,2693043.0
1022430317,70245,6399319.5
1022430332,106983,2931334.1999999997
1022430339,60180,5217606.0
1022430366,63804,4708735.2
1022430372,63714,5925402.0
1022430399,50117,4279991.800000001
1022440001,151794,2701933.2
1022440100,249390,60152868.0
1022460110,57796,5190080.8
1022460125,80736,7960569.6
1022460135,70102,7893485.199999999
1022470007,53436,4969548.0
1022470035,58585,6028396.5
1022470041,50754,4730272.8
1022480001,82272,5520451.199999999
1022480032,52143,6111159.600000001
1022480092,127255,12089225.0
1022480117,90298,7792717.399999999
1022500050,68592,939710.3999999999
1022500054,55296,4832870.4
1022500058,124174,11796530.0
1022500084,78130,5984758.0
